ID,TARGET
29128,0.003355473
29130,0.015963705
29132,0.0034186612
29133,0.20637584
29134,0.112288855
29135,0.13305663
29136,0.013111753
29137,0.18558833
29139,0.004058141
29145,0.07259655
29147,0.004150087
29148,0.032966636
29149,0.013355155
29150,0.0046037976
29152,0.0035573195
29153,0.016955813
29154,0.009267602
29156,0.00969678
29159,0.1753616
29160,0.003217304
29164,0.0015971937
29165,0.0032980964
29166,0.008243303
29169,0.007473578
29170,0.016181186
29171,0.010832808
29172,0.019508418
29173,0.0023439329
29174,0.038955875
29175,0.01435892
29176,0.10603884
29177,0.023148246
29178,0.05821244
29179,0.2668927
29180,0.1783504
29187,0.0034751627
29188,0.06968928
29189,0.018607575
29190,0.010517007
29191,0.011266812
29192,0.18547596
29194,0.008692834
29195,0.021540975
29198,0.022469932
29202,0.018241728
29204,0.035280775
29206,0.00344134
29207,0.0037372413
29208,0.007582833
29209,0.0028572213
29210,0.12401376
29211,0.19442382
29215,0.01843591
29218,0.010177288
29219,0.02608885
29221,0.023272801
29222,0.0037140397
29225,0.020343626
29226,0.009267435
29230,0.0076336944
29231,0.010699878
29233,0.023373252
29234,0.0034017507
29238,0.03007595
29240,0.005870921
29243,0.005985437
29244,0.024946857
29245,0.058196627
29246,0.02992553
29247,0.005901164
29248,0.017077496
29254,0.0033505235
29255,0.0025986158
29257,0.012022583
29258,0.017687129
29260,0.013702715
29264,0.0015974408
29266,0.028162802
29273,0.029181743
29274,0.019095631
29275,0.03202383
29276,0.0045854067
29277,0.032050084
29279,0.001415188
29280,0.050637092
29281,0.18911149
29286,0.06416065
29287,0.015924413
29288,0.028472977
29295,0.045965448
29297,0.0070814225
29299,0.077225804
29301,0.003940388
29302,0.018455463
29304,0.0051141223
29307,0.038588166
29309,0.014156407
29312,0.049022727
29313,0.011795255
29315,0.0039755823
29319,0.1745004
29322,0.0032553324
29324,0.0706738
29326,0.18680748
29331,0.01180488
29332,0.053024314
29334,0.009267602
29336,0.0035056465
29337,0.00987226
29340,0.0022648394
29342,0.028578741
29343,0.012068934
29345,0.03710827
29346,0.017358193
29348,0.0029873673
29349,0.0041242056
29350,0.052165415
29352,0.03022627
29353,0.019162564
29359,0.0016478254
29361,0.019797944
29363,0.0016799889
29365,0.0049521644
29367,0.004548909
29368,0.04195644
29371,0.003172407
29372,0.012337995
29374,0.26835367
29376,0.01341179
29377,0.020777754
29380,0.03235331
29387,0.014662827
29389,0.013586316
29390,0.010263825
29391,0.002740229
29393,0.03896348
29394,0.033853758
29395,0.04660169
29398,0.07534032
29401,0.016577592
29403,0.0037858714
29404,0.020936953
29407,0.03225726
29410,0.0032167365
29411,0.016263196
29412,0.020204844
29415,0.005097431
29419,0.002752628
29421,0.005262517
29422,0.0063079745
29427,0.021938905
29431,0.014298
29432,0.034615308
29433,0.07960813
29435,0.04689363
29436,0.03534724
29438,0.032122087
29439,0.022496782
29440,0.015839502
29443,0.01624976
29445,0.004213689
29447,0.008724979
29448,0.010146893
29451,0.0067131957
29453,0.1689484
29454,0.002767684
29455,0.012251191
29460,0.14537978
29461,0.005629366
29465,0.008334521
29467,0.0050009913
29470,0.014614914
29471,0.004011781
29472,0.006478536
29474,0.007913997
29475,0.056968227
29476,0.19295353
29478,0.017985974
29479,0.012372434
29481,0.023537382
29483,0.06526924
29486,0.11111973
29487,0.0028552494
29488,0.04035505
29491,0.03035935
29492,0.011713741
29493,0.008283521
29494,0.0013342509
29495,0.0030209222
29496,0.015609271
29498,0.004817103
29500,0.039845314
29503,0.034373146
29505,0.055163126
29507,0.10250773
29508,0.01827272
29509,0.0034827737
29510,0.04216891
29511,0.018330446
29515,0.028209886
29518,0.008183152
29519,0.0039742794
29520,0.010604755
29523,0.005446619
29524,0.14227274
29526,0.03690343
29528,0.009312185
29529,0.016263196
29530,0.0038836466
29539,0.0144311795
29543,0.0014747459
29544,0.035819598
29545,0.019687992
29546,0.20934127
29547,0.046521273
29548,0.003239971
29550,0.005657762
29551,0.0116769085
29555,0.032505468
29556,0.048857123
29557,0.06416065
29560,0.053588863
29561,0.012978929
29562,0.016241843
29563,0.033418793
29566,0.011646856
29568,0.048845086
29569,0.0032090612
29571,0.0015190194
29574,0.0038720274
29575,0.0022050238
29576,0.013626417
29577,0.20178439
29578,0.003008053
29579,0.004603754
29580,0.0035891968
29583,0.023401123
29587,0.008662766
29588,0.0043536965
29591,0.012977884
29594,0.23188995
29597,0.029719388
29598,0.17978577
29599,0.014467257
29603,0.053979818
29606,0.022436649
29607,0.03860004
29608,0.016410181
29611,0.010777225
29615,0.07917286
29619,0.006323194
29620,0.16142885
29621,0.01639701
29622,0.003330584
29623,0.0014526732
29625,0.057286274
29627,0.092363074
29630,0.003771565
29637,0.015676558
29640,0.004712859
29642,0.0016199882
29643,0.0015240512
29644,0.008972276
29647,0.022383394
29650,0.04081287
29651,0.0055388487
29652,0.025968468
29653,0.0149614215
29657,0.0032961597
29658,0.022385294
29659,0.106984966
29660,0.0035635228
29663,0.0040580537
29664,0.04963563
29665,0.031750742
29666,0.03497666
29670,0.0026421642
29672,0.064960636
29676,0.05704828
29677,0.0028537672
29680,0.16194321
29683,0.0035938553
29684,0.007638594
29685,0.002420308
29686,0.23077926
29687,0.11168515
29689,0.029537076
29691,0.016741633
29698,0.009335966
29699,0.009958739
29700,0.016171556
29701,0.008866531
29703,0.004036352
29704,0.018494414
29705,0.0038013256
29707,0.023127548
29709,0.20178439
29710,0.0050398903
29711,0.0029024938
29712,0.0044576637
29715,0.0053955344
29717,0.015916202
29718,0.0053808275
29720,0.0013369202
29721,0.015924413
29723,0.1697815
29724,0.0022747396
29730,0.13200426
29731,0.014086614
29733,0.0032247535
29734,0.010544203
29735,0.009714011
29740,0.0037858714
29741,0.0035919093
29742,0.016452735
29744,0.0036814283
29745,0.14263985
29746,0.014382944
29747,0.0076051066
29749,0.036644056
29750,0.004285967
29753,0.009267602
29756,0.11390364
29757,0.01778054
29759,0.0022776816
29760,0.13534288
29762,0.01565987
29764,0.008870831
29767,0.008618244
29768,0.0031453888
29770,0.02232679
29771,0.012624415
29773,0.0063830568
29775,0.009751333
29776,0.0075714057
29779,0.16903807
29782,0.016205624
29783,0.0038807439
29784,0.0026301388
29785,0.01615235
29790,0.0015140597
29792,0.054201335
29794,0.041377362
29795,0.011009608
29797,0.003386872
29799,0.016632158
29804,0.10782152
29805,0.0052825864
29808,0.08400644
29810,0.02283597
29811,0.028914679
29813,0.09447684
29814,0.033993855
29815,0.0073777484
29819,0.029874634
29822,0.004058141
29824,0.002961205
29825,0.2575301
29827,0.019623399
29833,0.0042180507
29834,0.0031728502
29835,0.014640565
29837,0.018494414
29838,0.012097189
29839,0.024711631
29840,0.018330446
29841,0.0072632385
29842,0.07323026
29843,0.026080351
29845,0.014201636
29846,0.08650004
29847,0.17334718
29848,0.04017047
29849,0.012092112
29852,0.016558014
29862,0.07335057
29863,0.025819918
29868,0.01976085
29869,0.009461666
29870,0.011245404
29873,0.005406531
29874,0.18548001
29875,0.03955267
29876,0.017779924
29877,0.05348168
29879,0.17964624
29880,0.045793448
29881,0.22757934
29882,0.020458179
29884,0.035758458
29885,0.047670238
29886,0.003235002
29890,0.04647994
29892,0.017120155
29894,0.008697765
29895,0.004424228
29896,0.002226923
29898,0.0056274943
29899,0.0064370534
29900,0.009148509
29901,0.0044126264
29905,0.0034068918
29906,0.011230388
29907,0.037164263
29908,0.013450743
29909,0.012678092
29910,0.025481092
29911,0.013047075
29914,0.016153548
29915,0.11057928
29916,0.066939905
29917,0.13127764
29918,0.07712637
29920,0.23024921
29923,0.00331455
29926,0.059907127
29927,0.17863604
29931,0.02298433
29932,0.0072981264
29933,0.0018384851
29934,0.033750072
29937,0.009963466
29941,0.011690865
29945,0.18206328
29948,0.045078054
29950,0.05467574
29954,0.052788526
29956,0.068315215
29958,0.15932567
29960,0.001856534
29961,0.009582348
29963,0.0043346146
29964,0.0019452984
29968,0.0050758547
29969,0.036517516
29971,0.06312794
29973,0.013548652
29974,0.003076958
29976,0.020659182
29977,0.02830536
29978,0.002290795
29979,0.015963705
29980,0.13736172
29984,0.13976671
29985,0.05079638
29987,0.007064595
29990,0.06332593
29991,0.0070170825
29993,0.008188425
29994,0.017985731
29998,0.0038101422
29999,0.045669414
30001,0.011006587
30007,0.027271276
30011,0.029925767
30013,0.17925638
30015,0.012678092
30018,0.003111646
30019,0.0032817863
30021,0.0031053293
30022,0.02729565
30026,0.008706309
30029,0.040564477
30038,0.016668055
30039,0.012332581
30041,0.031321615
30042,0.0049938355
30043,0.002809723
30045,0.13463974
30046,0.02052888
30048,0.024356194
30051,0.05365947
30053,0.010537351
30054,0.017594455
30058,0.001528131
30061,0.0040830486
30063,0.053494595
30065,0.019502468
30067,0.04308168
30070,0.15372352
30071,0.19023117
30072,0.005311316
30074,0.0022342466
30075,0.026845105
30080,0.013823991
30082,0.014817254
30084,0.0013727471
30085,0.0038674762
30086,0.029108087
30089,0.009993114
30090,0.0014269991
30096,0.0013326178
30103,0.006885434
30104,0.010595833
30105,0.0442081
30106,0.09763364
30107,0.03244339
30108,0.036317818
30112,0.17517345
30114,0.0039542145
30115,0.0060034334
30116,0.0036504641
30119,0.006881388
30120,0.057435285
30126,0.0071551763
30127,0.04337539
30130,0.012303961
30131,0.012878355
30132,0.027323563
30133,0.11247704
30137,0.021120109
30139,0.102085695
30140,0.0016569779
30141,0.010235725
30144,0.004216693
30146,0.018854527
30147,0.043946728
30148,0.017307797
30150,0.0032295499
30151,0.02479608
30155,0.020268984
30156,0.1179852
30160,0.01585442
30163,0.011713047
30164,0.003643237
30165,0.0015859803
30166,0.03874518
30167,0.09752109
30169,0.19904427
30175,0.016263196
30177,0.022496782
30178,0.022999192
30179,0.015667906
30180,0.046964254
30181,0.0076641375
30184,0.017979432
30185,0.0052781533
30188,0.003512154
30194,0.037046812
30196,0.0032710338
30197,0.040359296
30202,0.016536092
30206,0.0022856754
30207,0.06296525
30208,0.003800172
30209,0.009007561
30210,0.002824447
30213,0.029644888
30214,0.0046600685
30215,0.2093611
30216,0.10724088
30217,0.023149498
30218,0.18091361
30219,0.0037884205
30220,0.0054788794
30221,0.0016754685
30223,0.0045417957
30225,0.17920631
30227,0.060164995
30228,0.0031143895
30229,0.019797944
30231,0.016263196
30232,0.01019688
30234,0.07622008
30235,0.2668927
30237,0.015259867
30238,0.040606
30239,0.0015764695
30241,0.003993346
30243,0.004802436
30245,0.0065162703
30246,0.016263196
30248,0.009607555
30249,0.017259002
30251,0.022940457
30252,0.010580368
30257,0.0038560433
30261,0.003392357
30262,0.0026577471
30265,0.014226257
30267,0.003682473
30269,0.002680496
30270,0.01600561
30271,0.039357718
30273,0.0058328114
30274,0.0022619555
30275,0.050950978
30276,0.0027397536
30277,0.026845105
30282,0.013368482
30284,0.001791193
30285,0.15160874
30286,0.012554086
30291,0.14426708
30293,0.26890633
30294,0.01702451
30295,0.025986597
30296,0.052628748
30297,0.01793678
30300,0.011876309
30301,0.15940067
30302,0.08329631
30307,0.010586814
30309,0.01078267
30315,0.0013740269
30318,0.009511523
30319,0.0038446104
30322,0.023252806
30323,0.007398839
30325,0.008605079
30326,0.017309874
30329,0.036453515
30335,0.017892826
30336,0.0074769957
30340,0.004131162
30343,0.025762066
30345,0.036584448
30350,0.11123261
30351,0.02021379
30352,0.018330446
30355,0.0058318106
30358,0.014341627
30359,0.004557325
30361,0.02608736
30363,0.01548741
30364,0.08229128
30365,0.010273386
30366,0.0040534814
30367,0.1688276
30368,0.0044850665
30369,0.01600561
30370,0.003965719
30372,0.0310263
30376,0.0030403272
30379,0.011511762
30380,0.008951071
30381,0.0123465685
30384,0.029182067
30386,0.003911508
30387,0.0016534729
30389,0.035652466
30390,0.03950541
30391,0.2162608
30394,0.015924413
30395,0.019597447
30396,0.14014882
30397,0.25966346
30398,0.03626441
30400,0.020204844
30402,0.02037707
30403,0.002857053
30404,0.0064456775
30406,0.0016840845
30407,0.033830296
30408,0.015924413
30409,0.009267602
30410,0.00906419
30415,0.017429015
30417,0.023038214
30418,0.016263196
30419,0.0035517514
30421,0.005821165
30422,0.03241261
30423,0.14395137
30424,0.158834
30425,0.013089905
30426,0.008712233
30431,0.20506905
30432,0.0067142476
30434,0.23751785
30437,0.0023836996
30440,0.026235389
30443,0.015842529
30444,0.17920631
30448,0.026845105
30449,0.0016430159
30451,0.0057706363
30453,0.0033255874
30454,0.007211024
30455,0.012464576
30456,0.15460275
30459,0.15205692
30464,0.05250974
30465,0.002385055
30466,0.0068238573
30467,0.0028231577
30468,0.22757934
30469,0.008848977
30470,0.2093611
30472,0.0035036898
30479,0.019633602
30480,0.020222826
30481,0.0015596064
30485,0.16078013
30487,0.014124139
30489,0.016263196
30495,0.014997987
30496,0.01774815
30498,0.013782778
30501,0.075096115
30502,0.014965456
30503,0.2977673
30504,0.028514415
30505,0.0097098155
30506,0.021057896
30507,0.1578876
30508,0.013452597
30510,0.009179375
30512,0.002497975
30514,0.016655587
30515,0.004457336
30525,0.023197211
30528,0.23694207
30529,0.016263196
30530,0.050111398
30532,0.005176625
30533,0.06895754
30534,0.027704217
30535,0.20046015
30538,0.05139484
30542,0.001363341
30548,0.0047219107
30550,0.016216643
30551,0.015689962
30552,0.02440422
30555,0.018709205
30556,0.031754106
30557,0.13303582
30558,0.008762216
30559,0.16637634
30560,0.00784392
30561,0.0023753208
30565,0.0032448207
30566,0.07333011
30569,0.043357205
30570,0.018680828
30571,0.028856272
30574,0.041152976
30576,0.021303914
30578,0.0018619816
30580,0.036664724
30582,0.0015329812
30583,0.017484376
30584,0.0015861108
30585,0.066553175
30586,0.016393395
30589,0.016263196
30594,0.010777606
30601,0.07861661
30602,0.0051767505
30603,0.0032090612
30607,0.07589738
30612,0.08156165
30615,0.014075381
30620,0.028287284
30622,0.023317076
30624,0.0063842754
30625,0.039899908
30626,0.023854762
30629,0.09647653
30631,0.06360278
30632,0.05683414
30633,0.010956223
30634,0.017641123
30635,0.09066657
30639,0.02992553
30642,0.09852361
30643,0.01756392
30645,0.0077257208
30647,0.17279403
30648,0.037761845
30650,0.46029764
30651,0.008459247
30654,0.012022583
30655,0.010825841
30664,0.070791386
30665,0.010028155
30666,0.21306449
30667,0.019463954
30668,0.009239056
30669,0.056431
30670,0.0032163162
30671,0.0015533669
30674,0.039666265
30675,0.021395184
30676,0.009952263
30677,0.0036910814
30685,0.0053720535
30689,0.008824449
30692,0.0015517126
30693,0.20031208
30694,0.009168912
30695,0.0028442414
30699,0.01924785
30706,0.012485724
30707,0.008674264
30708,0.01682826
30709,0.009855657
30710,0.026035197
30711,0.13356097
30714,0.14537978
30717,0.0037515534
30719,0.001132856
30721,0.030395918
30725,0.017157095
30726,0.0045427615
30727,0.014407441
30730,0.03597049
30734,0.013078002
30735,0.013827826
30736,0.002561308
30737,0.072866686
30740,0.0067970934
30742,0.004348553
30743,0.015329456
30753,0.040606
30755,0.16076651
30756,0.010604755
30757,0.012315731
30760,0.04371638
30762,0.0025186052
30763,0.2306199
30766,0.027634595
30767,0.21648215
30769,0.0025403448
30772,0.0061783683
30775,0.006363613
30777,0.1123786
30778,0.07852212
30780,0.007166123
30785,0.098889746
30787,0.0016042748
30788,0.019491958
30789,0.023468072
30790,0.05919924
30791,0.026558008
30792,0.0035649033
30794,0.0109261405
30795,0.06275714
30797,0.038881704
30798,0.09256144
30804,0.020267375
30808,0.016232762
30814,0.0025939397
30820,0.025074169
30821,0.012270369
30823,0.0025838776
30825,0.012348382
30826,0.2005169
30827,0.037814345
30828,0.04877736
30829,0.00323885
30830,0.011122805
30831,0.19165023
30833,0.042800974
30835,0.02813692
30839,0.003320057
30845,0.08129352
30846,0.019955711
30848,0.02351601
30849,0.041919053
30851,0.0017089995
30855,0.021540081
30857,0.04086902
30858,0.0046396763
30860,0.020370204
30861,0.009006011
30867,0.12091985
30868,0.015867863
30869,0.0036693944
30871,0.009790516
30873,0.019747796
30874,0.0037348575
30875,0.013116461
30878,0.014705057
30881,0.04714264
30883,0.019725757
30884,0.11020369
30885,0.018330446
30888,0.09728532
30890,0.040617306
30891,0.013751526
30894,0.24638665
30895,0.012149053
30896,0.104066566
30899,0.009796079
30900,0.0028537672
30901,0.0375027
30902,0.035986003
30903,0.12575723
30905,0.0018029999
30906,0.018190088
30911,0.0051599564
30912,0.045078054
30913,0.004729368
30915,0.10459508
30916,0.20221193
30919,0.006443748
30921,0.012076878
30925,0.5080915
30926,0.0042826817
30929,0.06254231
30930,0.010516783
30938,0.01422371
30939,0.00988237
30940,0.008175663
30941,0.0357309
30942,0.01502255
30945,0.009670646
30948,0.0036910814
30950,0.021038275
30951,0.010182385
30952,0.0054333685
30955,0.030554324
30958,0.0024820229
30959,0.00752269
30960,0.001984911
30961,0.014723239
30963,0.0046195597
30965,0.09676052
30966,0.21276216
30968,0.00943174
30969,0.016443618
30970,0.025949992
30971,0.02352446
30974,0.006182531
30975,0.02450828
30976,0.0045023104
30977,0.009350845
30978,0.057550576
30981,0.11168515
30983,0.016263196
30984,0.006210276
30985,0.08928145
30986,0.018403653
30990,0.04520145
30992,0.0013897966
30993,0.004816054
30994,0.00760302
30995,0.0027751075
30996,0.052280568
31004,0.003649446
31005,0.018544065
31010,0.056341328
31011,0.028400721
31014,0.0036367038
31015,0.03295712
31016,0.003512154
31019,0.14787513
31020,0.018865356
31024,0.02870163
31025,0.013782804
31026,0.0031213923
31028,0.002176255
31030,0.016263196
31032,0.0033054466
31035,0.08949475
31037,0.041088335
31038,0.028430112
31039,0.01836081
31044,0.01422684
31048,0.17701332
31050,0.0035160715
31057,0.02340043
31058,0.052680396
31060,0.007576829
31063,0.025292084
31067,0.158834
31069,0.01524633
31072,0.004526388
31073,0.0047597447
31076,0.0023502335
31078,0.012739159
31080,0.002778736
31081,0.0061396747
31082,0.013721183
31084,0.015892843
31087,0.0320959
31089,0.0012084973
31090,0.21256392
31098,0.0029834146
31103,0.13893642
31104,0.0036910814
31105,0.02897892
31106,0.0032996016
31108,0.00425961
31111,0.009355886
31112,0.080338955
31114,0.19154471
31115,0.021952292
31116,0.05600595
31117,0.065607525
31119,0.018330446
31126,0.003455807
31127,0.014760491
31128,0.0124101965
31132,0.049543805
31133,0.0033586752
31136,0.0926888
31138,0.030509965
31140,0.013324389
31141,0.16194321
31142,0.024463318
31144,0.016397625
31145,0.0063673314
31146,0.063673764
31149,0.014549089
31154,0.0016160466
31155,0.00449355
31157,0.010911226
31158,0.031406898
31160,0.046143588
31162,0.005993846
31164,0.025884872
31165,0.011050248
31168,0.12532063
31170,0.018751066
31175,0.0038665652
31179,0.075031474
31180,0.015924413
31181,0.0036910814
31182,0.025344623
31183,0.0064828163
31189,0.13149509
31193,0.019871702
31194,0.03234281
31195,0.02407329
31200,0.0031681573
31201,0.009536452
31205,0.008589196
31208,0.023433194
31210,0.17701332
31212,0.0047232085
31213,0.26691616
31218,0.03544869
31221,0.035752762
31222,0.0027166593
31225,0.006944916
31227,0.003193181
31229,0.0041403393
31231,0.018397767
31232,0.030754931
31233,0.03957424
31235,0.014921496
31237,0.0058370708
31240,0.0015338463
31244,0.039011013
31249,0.00752269
31252,0.003425462
31256,0.015737612
31257,0.16194321
31258,0.0038163827
31260,0.21458468
31261,0.15179464
31262,0.0037827452
31266,0.011013
31270,0.022706743
31271,0.04095371
31276,0.008616061
31277,0.086976
31280,0.039473616
31281,0.05413735
31283,0.120586924
31284,0.044397037
31285,0.005396609
31286,0.0067758295
31288,0.012664902
31289,0.23737654
31291,0.0014020731
31292,0.0028435274
31293,0.041270014
31294,0.023605805
31295,0.116386004
31296,0.0037650077
31298,0.010238053
31302,0.020871256
31303,0.036995787
31306,0.025970122
31307,0.0029439658
31308,0.0068995045
31311,0.010696553
31313,0.14889427
31315,0.007191622
31316,0.018494414
31317,0.0794848
31318,0.009046625
31320,0.010855159
31322,0.033009123
31324,0.03161354
31326,0.010437726
31327,0.049757745
31335,0.01420438
31336,0.0017557056
31337,0.022094417
31339,0.035947196
31342,0.0466796
31343,0.0046781064
31345,0.012421089
31346,0.009948195
31347,0.0037260002
31348,0.052682314
31349,0.0076681566
31355,0.02622352
31356,0.007302895
31357,0.043369044
31358,0.009411314
31359,0.16406032
31362,0.0048162187
31363,0.0073338095
31365,0.0033451351
31367,0.0024504098
31371,0.04966327
31372,0.15091798
31377,0.02901183
31378,0.002911907
31379,0.0030730565
31381,0.105955586
31382,0.01600561
31385,0.001743548
31387,0.029644888
31392,0.015946187
31394,0.078874595
31396,0.21270365
31397,0.024544045
31398,0.03447065
31399,0.031789318
31401,0.022859959
31408,0.023796333
31416,0.17881718
31417,0.013334624
31418,0.25355157
31421,0.044684287
31422,0.002156566
31424,0.07884966
31425,0.0062869075
31426,0.027529698
31429,0.025113406
31432,0.024018994
31434,0.048685472
31435,0.050947897
31436,0.004172471
31440,0.030327763
31441,0.0091201505
31446,0.0053980015
31448,0.0038633891
31449,0.014067972
31451,0.005325659
31452,0.067439556
31454,0.074669294
31455,0.052733835
31456,0.010133051
31457,0.0036910814
31458,0.014123675
31459,0.013270166
31462,0.055182066
31463,0.011509549
31464,0.20512624
31470,0.0035223837
31472,0.0020676816
31474,0.019608978
31475,0.014473881
31476,0.017505039
31477,0.037494875
31478,0.03389259
31479,0.011490214
31480,0.13995482
31482,0.06376397
31488,0.013923188
31489,0.10005861
31490,0.004057495
31492,0.010612953
31494,0.004560779
31496,0.226529
31502,0.007890573
31503,0.012171495
31507,0.029552886
31509,0.034451455
31510,0.0057328474
31511,0.103534974
31514,0.06375086
31515,0.0037557436
31517,0.01454874
31518,0.015408955
31521,0.2034472
31523,0.27052334
31524,0.0031636052
31525,0.011669108
31527,0.041626368
31529,0.0065296744
31530,0.001558654
31531,0.034682255
31533,0.15922913
31534,0.001679809
31541,0.002852476
31544,0.0014832689
31546,0.005955739
31548,0.0075900923
31551,0.003277489
31553,0.022383394
31559,0.037176456
31562,0.22774707
31563,0.07229767
31564,0.025968468
31566,0.010064001
31569,0.03007595
31571,0.00529236
31574,0.006425438
31576,0.016171556
31577,0.008738191
31579,0.0032210036
31580,0.054492027
31581,0.22789334
31584,0.0143574625
31585,0.0025753325
31587,0.02897892
31588,0.030061271
31589,0.003386872
31591,0.0029110694
31593,0.006571757
31594,0.018494414
31595,0.014304729
31597,0.016083999
31598,0.04117139
31599,0.15496643
31601,0.008808931
31603,0.030552942
31606,0.0048768176
31607,0.01827112
31608,0.11057928
31612,0.011379645
31614,0.0035969012
31616,0.005253491
31622,0.05847778
31624,0.0030646273
31626,0.08778269
31627,0.0032889456
31629,0.031822804
31634,0.007301817
31636,0.0035854676
31637,0.0034831346
31638,0.008649046
31639,0.035894003
31641,0.01413922
31642,0.030219834
31646,0.039592516
31648,0.008328241
31649,0.004446577
31651,0.09679115
31652,0.025682887
31654,0.0062107267
31655,0.07147625
31656,0.0378936
31658,0.031991873
31659,0.059506234
31660,0.27158153
31661,0.00452117
31664,0.008824449
31665,0.018494414
31666,0.06458174
31667,0.018330446
31668,0.0015297404
31675,0.010764609
31680,0.0021154205
31682,0.024042156
31691,0.052914154
31693,0.015672393
31695,0.018607575
31696,0.018928936
31697,0.094754465
31700,0.006163966
31703,0.044072438
31704,0.029999033
31707,0.00390232
31708,0.17197655
31712,0.014621137
31713,0.030377908
31714,0.024471728
31715,0.0016585783
31716,0.0129034985
31718,0.0712644
31719,0.0059404667
31721,0.012117253
31722,0.016263196
31723,0.02861575
31724,0.0034768493
31725,0.031193107
31727,0.14378683
31736,0.0036227799
31738,0.018797513
31740,0.07580316
31741,0.004048018
31743,0.004036517
31745,0.0591973
31747,0.009202272
31748,0.008824449
31749,0.1391123
31750,0.006840006
31752,0.010039517
31753,0.027748827
31754,0.013692666
31757,0.015575237
31758,0.029712342
31759,0.0034573574
31762,0.055096246
31763,0.024094198
31765,0.19775634
31766,0.058038224
31769,0.06465729
31771,0.14671333
31772,0.010004896
31774,0.032202475
31775,0.0039199125
31776,0.072224274
31778,0.017266298
31779,0.0031550021
31780,0.012459131
31781,0.004080577
31782,0.020851403
31784,0.07099691
31787,0.0020187036
31789,0.06775319
31791,0.1831064
31792,0.031794492
31797,0.009761575
31803,0.0014824647
31804,0.009607732
31806,0.023718346
31807,0.016017975
31809,0.0039267642
31815,0.043570813
31818,0.0029963793
31821,0.0037865923
31822,0.014742016
31823,0.024702786
31825,0.17964624
31826,0.034760334
31827,0.025344623
31829,0.0032543624
31830,0.0028647752
31835,0.0033563948
31837,0.06416065
31840,0.009422153
31841,0.01774815
31842,0.017586883
31849,0.0037745778
31855,0.0037214328
31857,0.0043392084
31859,0.105267674
31866,0.11776663
31867,0.003652664
31868,0.045364123
31869,0.024748938
31872,0.035973664
31875,0.039475523
31876,0.05743263
31877,0.004255621
31879,0.054742455
31880,0.008178023
31881,0.019037746
31882,0.007256235
31884,0.002841873
31887,0.020158684
31888,0.05101739
31891,0.012337396
31896,0.15546604
31898,0.16344652
31901,0.012389168
31904,0.029712342
31907,0.16124952
31909,0.0036320228
31910,0.0063758506
31913,0.00478482
31914,0.0051760115
31915,0.002529204
31917,0.06253844
31919,0.013794969
31921,0.05677085
31925,0.25406978
31926,0.2316929
31927,0.035418525
31929,0.0029619047
31932,0.16048874
31935,0.0032053464
31936,0.012946911
31937,0.063444614
31938,0.003455807
31939,0.024999246
31940,0.045364123
31942,0.013196418
31946,0.020966487
31947,0.005901164
31948,0.04028841
31951,0.015882986
31952,0.019037133
31953,0.0056430376
31954,0.16124952
31956,0.003217304
31957,0.07901044
31958,0.010286976
31959,0.02176241
31960,0.04859552
31961,0.06182548
31963,0.0242982
31965,0.039472386
31967,0.13166685
31969,0.12312941
31970,0.038793195
31972,0.030682104
31978,0.16596259
31979,0.15848058
31980,0.0037151482
31981,0.0028537672
31982,0.008703379
31983,0.13850965
31988,0.0033643446
31989,0.014810853
31990,0.016287757
31993,0.011960405
31995,0.017499939
31996,0.06690184
31997,0.015515618
31999,0.004009983
32001,0.0441265
32002,0.0035451183
32006,0.0053683096
32007,0.10472624
32009,0.045735225
32011,0.0031550021
32014,0.003296495
32015,0.0058857515
32016,0.06910723
32017,0.010024675
32018,0.0013204784
32019,0.019243188
32021,0.003366318
32022,0.024000803
32024,0.24713194
32027,0.0038267132
32028,0.024778737
32030,0.0154164955
32032,0.0055711186
32037,0.007690191
32040,0.06046451
32042,0.0130144255
32044,0.0038137438
32046,0.014705057
32049,0.0050605936
32051,0.0036678447
32054,0.0099846115
32055,0.0019287531
32056,0.037361916
32057,0.0117140785
32058,0.060890283
32060,0.0015786227
32061,0.012498867
32062,0.0110717425
32063,0.037897628
32064,0.011794743
32065,0.02192798
32071,0.07985647
32073,0.056417648
32074,0.07400773
32075,0.10658486
32078,0.071625516
32079,0.033791546
32080,0.011195849
32081,0.20939659
32083,0.0018331568
32085,0.0070458082
32086,0.21529737
32088,0.17763115
32089,0.0069463803
32094,0.018990576
32095,0.003217304
32097,0.008366473
32100,0.030876294
32101,0.026824748
32103,0.0077716876
32104,0.040634777
32105,0.015924413
32106,0.018085282
32108,0.0642057
32110,0.13590702
32111,0.11057928
32113,0.108640835
32115,0.04656112
32118,0.0120977415
32119,0.025020761
32121,0.022559064
32122,0.0016086716
32123,0.0058744624
32127,0.02437155
32130,0.012486636
32131,0.034432348
32132,0.011713554
32133,0.00391585
32135,0.14455846
32139,0.013125063
32140,0.14417794
32141,0.01093528
32142,0.007763136
32145,0.008762216
32146,0.0074621234
32148,0.011728108
32150,0.0031511455
32152,0.05078715
32156,0.07186038
32161,0.07816565
32163,0.091454625
32164,0.006552524
32165,0.013225734
32167,0.19256254
32168,0.0032807698
32170,0.030552942
32172,0.07445499
32173,0.016263196
32176,0.07357215
32177,0.020537
32179,0.026525969
32180,0.003414242
